"","new_pcon","con","lab","ld","grn","brx","pc","snp","other","total_votes","con_pct","lab_pct","ld_pct","grn_pct","brx_pct","pc_pct","snp_pct","other_pct","winning_pct","winner"
"211","Exeter East and Exmouth CC",25386.3880303305,5058.95199613429,1353.47980580295,967.028966583283,245.236183997677,0,0,17784.3229973861,50795.4079802348,0.499777224748519,0.0995946719849715,0.0266457118787117,0.0190377241769486,0.00482792035242834,0,0,0.350116746858421,0.499777224748519,"Con"
"212","Falkirk",13689.5086727274,6650.26138024745,3413.52979297552,1490.62950514855,347.233469414991,0,24204.6166963754,155.493869675863,49951.2733865652,0.274057251089205,0.133134971931188,0.0683371926589085,0.0298416717750677,0.00695144379459167,0,0.484564557725278,0.00311291102576145,0.484564557725278,"SNP"
"213","Fareham and Waterlooville CC",35483.1230296667,8955.08630880815,7108.03532881964,1881.29089209104,0,0,0,0,53427.5355593855,0.664135499759794,0.167611816922651,0.133040673772403,0.0352120095451522,0,0,0,0,0.664135499759794,"Con"
"214","Farnham and Bordon CC",30837.6598436567,5469.77324541773,17576.4477055825,887.428288518298,0,0,0,304.712373278788,55076.021456454,0.559910811060283,0.0993131511821788,0.319130671402605,0.0161127885611699,0,0,0,0.00553257779376294,0.559910811060283,"Con"
"215","Faversham and Mid Kent CC",28979.9877392798,9475.26377442219,5401.44888231435,1871.01989453512,0,0,0,435.73833927949,46163.4586298309,0.62776898870729,0.205254633332418,0.117007023360765,0.0405303231185122,0,0,0,0.00943903148101461,0.62776898870729,"Con"
"216","Feltham and Heston BC",15364.3203430057,22777.887356676,2787.27487067895,1032.49423698038,1576.59948434452,0,0,0,43538.5762916856,0.352889819824903,0.52316564519878,0.0640185120433355,0.0237144694411506,0.0362115534918306,0,0,0,0.52316564519878,"Lab"
"217","Filton and Bradley Stoke BC",25736.9948782652,19860.201249176,4845.86954116377,1423.95532196697,0,0,0,286.677300155134,52153.698290727,0.493483601772517,0.380801398559825,0.0929151661335851,0.0273030555576181,0,0,0,0.00549677797645475,0.493483601772517,"Con"
"218","Finchley and Golders Green BC",24190.4629390294,13410.2366537409,17584.8528024778,2.34440329649507,0,0,0,0.202187353219125,55188.0989858978,0.43832752683166,0.242991458306393,0.318634871024843,4.24802328685779e-05,0,0,0,3.66360423595656e-06,0.43832752683166,"Con"
"219","Folkestone and Hythe CC",27075.1903773739,11952.7182842857,3546.98668040893,1821.25529862964,0,0,0,682.504423850694,45078.6550645489,0.600621077505629,0.265152504376415,0.0786843945394986,0.0404017221902862,0,0,0,0.0151403013881715,0.600621077505629,"Con"
"220","Forest of Dean CC",30680,14811,0,4681,0,0,0,1303,51475,0.596017484215639,0.287731908693541,0,0.0909373482272948,0,0,0,0.025313258863526,0.596017484215639,"Con"
"221","Frome CC",27254.457989238,10724.9647989484,10632.9379355536,1911.74422622078,0,0,0,215.322786277507,50739.4277362383,0.537145553373531,0.211373389047677,0.20955967400396,0.0376776860030568,0,0,0,0.0042436975717746,0.537145553373531,"Con"
"222","Fylde CC",31840.700397519,12429.4622933793,4208.61209967414,1778.18790285816,0,0,0,894.116934699489,51151.0796281301,0.622483447641807,0.242995111417821,0.0822780697938515,0.0347634481185077,0,0,0,0.0174799230280132,0.622483447641807,"Con"
"223","Gainsborough CC",32790.9912783969,10771.2460715299,5025.71672535998,0,0,0,0,1050.49985503007,49638.4539303168,0.660596547274204,0.2169939879,0.101246439552995,0,0,0,0,0.0211630252728012,0.660596547274204,"Con"
"224","Gateshead and Whickham BC",16669.6835102244,20955.0288539464,3830.17146233978,1798.32730897294,1060.09702206318,0,0,228.04974915844,44541.3579067052,0.374251803125091,0.470462281321511,0.0859913492166611,0.0403743260979976,0.0238002852154536,0,0,0.00511995502328657,0.470462281321511,"Lab"
"225","Gedling CC",25506.9178032586,22716.7032951488,2728.03978587864,1187.92982281805,1820,0,0,50.7754061577916,54010.3661132619,0.472259672333448,0.420598950347994,0.0505095592234614,0.0219944782512104,0.0336972350119491,0,0,0.000940104831937512,0.472259672333448,"Con"
"226","Gillingham and Rainham BC",28173,13054,2503,1043,0,0,0,1185,45958,0.61301623221202,0.284041951346882,0.054462770355542,0.0226946342312546,0,0,0,0.0257844118543018,0.61301623221202,"Con"
"227","Glasgow North",4559.05820444379,15553.4320459698,2396.87899635087,1639.4545733787,278.372725351639,0,22707.9023646569,0,47135.0989101517,0.0967232128468468,0.329975589435328,0.0508512563200464,0.0347820331618229,0.00590584790926756,0,0.481762060326688,0,0.481762060326688,"SNP"
"228","Glasgow North East",4585.31341943366,16680.981161684,1447.10526066476,101.931904456381,0,0,20493.2631701789,0,43308.5949164177,0.105875367886743,0.385165604976957,0.0334138122803929,0.00235361836728026,0,0,0.473191596488627,0,0.473191596488627,"SNP"
"229","Glasgow South",5533.72417426362,14770.6189278761,2277.53676257867,1233.72668177145,497.587932839045,0,25086.3685037295,0,49399.5629830585,0.112019698962952,0.299003028284718,0.0461043909104975,0.0249744452637072,0.0100727193276931,0,0.507825717250432,0,0.507825717250432,"SNP"
"230","Glasgow South East",5219.30720402952,12976.160042037,1686.02576787242,447.162470230456,12.4843983550587,0,19590.6686518304,0,39931.8085343549,0.130705505099754,0.324957985082823,0.0422226247634605,0.0111981522160646,0.00031264294839834,0,0.4906030898895,0,0.4906030898895,"SNP"
"231","Glasgow South West",5429.69125050025,13248.3131490405,2268.56178832755,302.219615232755,676.706315478598,0,16938.8501794741,0,38864.3422980538,0.13970881608801,0.340886076173325,0.0583712898298848,0.00777626990095466,0.0174120099676172,0,0.435845538040209,0,0.435845538040209,"SNP"
"232","Glasgow West",6593.50732984625,13030.25472251,3554.07334217982,263.504754930257,41.6272746483606,0,22075.9864381637,0,45558.9538622784,0.144724730725336,0.286008646333267,0.0780104247547812,0.00578381926254965,0.000913701284147063,0,0.484558677639919,0,0.484558677639919,"SNP"
"233","Glastonbury and Somerton CC",29969.4561761436,5248.20348413699,15930.8884395948,2060.86391319296,0,0,0,161.472525333192,53370.8845384015,0.561531937035444,0.0983345794158758,0.298493993070925,0.0386140108228883,0,0,0,0.00302547965486704,0.561531937035444,"Con"
"234","Glenrothes",7038.28767436763,11831.3302012188,2599.89049404816,248.48405808248,1523.76212701002,0,20349.8321318579,1.69635284031781,43593.2830394253,0.161453489703959,0.271402596370607,0.0596397039355087,0.00570005378713398,0.0349540576155264,0,0.466811185417114,3.89131701501731e-05,0.466811185417114,"SNP"
"235","Gloucester BC",27205.5030379554,17846.4747293824,3898.95106465112,1285.12380632581,0,0,0,0,50236.0526383147,0.54155335877656,0.355252329594284,0.0776126080749708,0.0255817035541851,0,0,0,0,0.54155335877656,"Con"
"236","Godalming and Ash CC",30202.8697168521,3837.73287579785,20252.9640447765,507.054803275629,0,0,0,1989.20856256704,56789.8300032691,0.531835888839841,0.0675778194014127,0.356630122745756,0.00892861984701205,0,0,0,0.035027549165978,0.531835888839841,"Con"
"237","Goole and Pocklington CC",34551.0415301802,10806.5198523105,4868.71854044274,1679.827000653,0,0,0,1022.40390096175,52928.5108245482,0.652786957198037,0.204171998870946,0.0919866904357457,0.0317376584846951,0,0,0,0.0193166950105756,0.652786957198037,"Con"
"238","Gorton and Denton BC",8189.94494024522,30420.1037312356,1628.51515953976,1016.09826016919,2955.24718167064,0,0,133.271698388437,44343.1809712489,0.184694574472576,0.686015370682571,0.0367252669716151,0.0229144197126499,0.0666449072200471,0,0,0.00300546094054118,0.686015370682571,"Lab"
"239","Gosport BC",32226,8948,5473,1806,0,0,0,0,48453,0.665098136338307,0.184673807607372,0.112954822198832,0.0372732338554888,0,0,0,0,0.665098136338307,"Con"
"240","Gower and Swansea West",22563.1423041001,21593.6203152413,3734.24210368795,7.95831744419898,1816.65203544894,1578.58179320332,0,0,51294.1968691259,0.439877094901566,0.420975892659675,0.0728004790330503,0.000155150444493832,0.0354163267256922,0.0307750562355228,0,0,0.439877094901566,"Con"
"241","Grantham CC",32644.8559075074,9717.33713205043,4407.3267123413,1681.21998984615,0,0,0,635.657987537424,49086.3977292827,0.665048922260453,0.197963948905819,0.0897871287408017,0.0342502213977541,0,0,0,0.0129497786951724,0.665048922260453,"Con"
"242","Gravesham CC",29580,13999,2584,1397,0,0,0,0,47560,0.621951219512195,0.294343986543314,0.0543313708999159,0.0293734230445753,0,0,0,0,0.621951219512195,"Con"
"243","Great Grimsby and Cleethorpes BC",24016.2552880105,14207.9187380512,1305.18965279878,746.149342375655,2223.30185845249,0,0,126.322232911857,42625.1371126004,0.56342939670946,0.333322534553236,0.0306201866131465,0.0175049136007374,0.0521594066097504,0,0,0.00296356191366984,0.56342939670946,"Con"
"244","Great Yarmouth CC",28593,10930,1661,1064,0,0,0,1214,43462,0.657885049008329,0.251484055036584,0.0382172932676821,0.0244811559523262,0,0,0,0.0279324467350789,0.657885049008329,"Con"
"245","Greenwich and Woolwich BC",10282.4250170528,23974.5950550807,6794.28742221018,2093.44192381601,1015.57203269952,0,0,302.881764786157,44463.2032156454,0.231256955716467,0.5392008069865,0.152806971401904,0.0470825710343645,0.0228407302949817,0,0,0.00681196456578237,0.5392008069865,"Lab"
"246","Guildford CC",22841.2521148376,4372.71016509583,19641.2267663098,407.23410394404,0,0,0,3107.48989384961,50369.9130440369,0.453470151812019,0.0868119458787412,0.389939659993815,0.00808486811537688,0,0,0,0.0616933742000473,0.453470151812019,"Con"
"247","Hackney North and Stoke Newington BC",6166.5441255283,35661.206138125,3506.3968547469,3897.19660283194,514.401888830478,0,0,194.595048571575,49940.3406586341,0.123478215090272,0.714076149017208,0.0702117127857574,0.0780370448305734,0.010300327992287,0,0,0.00389655028390223,0.714076149017208,"Lab"
"248","Hackney South and Shoreditch BC",5133.65401801696,36036.7024344979,4389.80261772791,3150.17408571593,693.600913491544,0,0,104.132520359719,49508.06658981,0.103693284178332,0.727895571706999,0.0886684316335521,0.0636295113646048,0.0140098566005061,0,0,0.00210334451600565,0.727895571706999,"Lab"
"249","Halesowen BC",26190.6666780225,14013.4802684651,1785.69640227597,928.326750336606,0,0,0,540.679499407416,43458.8495985076,0.602654394213922,0.322454008744546,0.0410893619774346,0.0213610520967054,0,0,0,0.0124411829673923,0.602654394213922,"Con"
"250","Halifax BC",19474.9634186879,22492.6883189052,2302.59479252178,932.741472372206,2801.28624340046,0,0,37.5741643305222,48041.848410218,0.405374981670059,0.468189486108973,0.0479289383884746,0.0194151870345984,0.0583092935867275,0,0,0.000782113211167173,0.468189486108973,"Lab"
"251","Hamble Valley CC",33720.2120596564,7685.68561424452,13585.085521432,2271.36718978865,0,0,0,0,57262.3503851215,0.588872301483766,0.13421882899591,0.237242890486763,0.0396659790335609,0,0,0,0,0.588872301483766,"Con"
"252","Hamilton and Clyde Valley",13132.6156444374,12733.5105947283,2545.18838612167,128.791094850587,0,0,23196.6653093791,256.717335721511,51993.4883652386,0.252581930109877,0.244905871775312,0.0489520604626966,0.00247706201103239,0,0,0.446145585509276,0.00493749013180553,0.446145585509276,"SNP"
"253","Hammersmith and Chiswick BC",15846.6530371956,22311.3063904061,9221.75492199654,1827.67002911721,715.024721181825,0,0,0,49922.4090998973,0.317425647578137,0.44691966579097,0.184721752981579,0.0366102129698899,0.0143227206794252,0,0,0,0.44691966579097,"Lab"
"254","Hampstead and Highgate BC",14287.0950936754,23032.0208842955,15055.3780710815,1748.89524503889,636.02123008954,0,0,68.7350744367202,54828.1455986175,0.260579578931366,0.420076598120003,0.274592144357717,0.0318977639302649,0.0116002688609183,0,0,0.00125364579973052,0.420076598120003,"Lab"
"255","Harborough CC",29293.2333040221,13527.8268824937,8253.51479033461,1501.32973931804,0,0,0,354.450277224004,52930.3549933924,0.553429753261222,0.255577860458001,0.155931597121632,0.0283642484450644,0,0,0,0.00669654071408084,0.553429753261222,"Con"
"256","Harlow CC",30496.807220988,13871.5066011483,3151.31804929489,221.510485756713,0,0,0,1.60508186506106,47742.747439053,0.638773611843754,0.290546886076389,0.0660062149401387,0.00463966775350511,0,0,0,3.36193862137922e-05,0.638773611843754,"Con"
"257","Harpenden and Berkhamsted CC",26259.683718233,6438.84608773076,16697.6615655482,767.233273567461,0,0,0,5463.43255815355,55626.857203233,0.472068440291228,0.115750671734094,0.300172657688411,0.0137924972242162,0,0,0,0.0982157330620509,0.472068440291228,"Con"
"258","Harrogate and Knaresborough CC",28912.6362236665,5470.07423653265,19609.1943314548,40.2724728908382,0,0,0,1148.21630717563,55180.3935717205,0.523965748560446,0.0991307579099258,0.355365249542265,0.00072983301285255,0,0,0,0.020808410974511,0.523965748560446,"Con"
"259","Harrow East BC",28598.5747280658,19579.6168235704,4145.11675752353,117.105693151645,101.110657452505,0,0,32.0978835634536,52573.6225433273,0.543971926311469,0.37242282111023,0.0788440392158146,0.00222746098683108,0.00192322028730619,0,0,0.000610532088349075,0.543971926311469,"Con"
"260","Harrow West BC",16010.7844058877,26286.9348066074,3990.78159560545,1037.19505856773,876.492697404374,0,0,0,48202.1885640726,0.332158868359377,0.545347329440562,0.082792539394777,0.0215175926543054,0.0181836701509787,0,0,0,0.545347329440562,"Lab"
"261","Hartlepool CC",11869,15464,1696,0,10603,0,0,1405,41037,0.289226795331043,0.376830665009625,0.0413285571557375,0,0.258376586982479,0,0,0.0342373955211151,0.376830665009625,"Lab"
"262","Harwich and North Essex CC",30767.7898800301,12231.7471936362,5729.052243835,1886.81870457568,0,0,0,615.053591774547,51230.4616138515,0.600576081315481,0.238759261742217,0.111829018583077,0.0368300156808568,0,0,0,0.0120056226783686,0.600576081315481,"Con"
"263","Hastings and Rye CC",25088.6782192759,22479.2164560755,3538.11408908992,49.0149487360302,0,0,0,504.110475372876,51659.1341885502,0.485658124422003,0.435145048579963,0.0684896126244817,0.000948814754756264,0,0,0,0.00975839961879593,0.485658124422003,"Con"
"264","Havant BC",30051,8259,5708,1597,0,0,0,344,45959,0.653865401771144,0.179703648904458,0.124197654431123,0.0347483626710764,0,0,0,0.00748493222219805,0.653865401771144,"Con"
"265","Hayes and Harlington BC",15284,24545,1947,739,1292,0,0,187,43994,0.347411010592354,0.557916988680275,0.0442560349138519,0.0167977451470655,0.0293676410419603,0,0,0.00425057962449425,0.557916988680275,"Lab"
"266","Hazel Grove CC",24232.1179563629,9601.02696070135,17889.980509455,199.41006201178,351.000315545436,0,0,0,52273.5358040765,0.46356378200981,0.183668979207498,0.342237811815666,0.00381474218157306,0.00671468478545243,0,0,0,0.46356378200981,"Con"
"267","Headingley BC",7299.8627121914,29168.9698872282,5479.43196040902,2836.486111681,975.363697831072,0,0,138.147397165699,45898.2617665064,0.159044426329852,0.635513606933887,0.119382123625596,0.0617994233879873,0.0212505585242627,0,0,0.00300986119841493,0.635513606933887,"Lab"
"268","Hemel Hempstead CC",27844.0206898954,13643.7367616605,4995.19582993654,1460.02180359682,0,0,0,1928.66577035871,49871.640855448,0.558313707194853,0.273577057574797,0.100161048328348,0.0292755918705115,0,0,0,0.0386725950314912,0.558313707194853,"Con"
"269","Hendon BC",23007.7589017575,20679.3501841837,4044.03180846174,819.980027989428,0,0,0,0,48551.1209223924,0.473887285497174,0.425929407834662,0.0832943036459655,0.0168890030221989,0,0,0,0,0.473887285497174,"Con"
"270","Henley CC",29367.7611733518,5105.72253522981,16487.1483815566,2527.48121490044,0,0,0,0,53488.1133050387,0.549052104452996,0.0954552744478433,0.308239482808669,0.0472531382904909,0,0,0,0,0.549052104452996,"Con"
"271","Hereford and South Herefordshire CC",30041.6177528425,10493.7476238147,6146.68102482789,2380.91872583923,0,0,0,0,49062.9651273243,0.612307423224032,0.213883274208605,0.125281482863429,0.0485278197039347,0,0,0,0,0.612307423224032,"Con"
"272","Herne Bay and Sandwich CC",34241.1610065702,11467.6882145578,4169.78180209312,1891.56704130541,0,0,0,34.246277135035,51804.4443416616,0.660969564324295,0.221364949673543,0.0804908122282426,0.0365136054511098,0,0,0,0.000661068322809783,0.660969564324295,"Con"
"273","Hertford and Stortford CC",30348.8876663089,13161.8109399274,7954.69643140532,2449.24804697863,0,0,0,894.297428733419,54808.9405133537,0.553721480146377,0.240139853400754,0.145135015508414,0.0446870168267875,0,0,0,0.0163166341176679,0.553721480146377,"Con"
"274","Hertsmere CC",32451.0203743186,10868.049960547,6800.31218212004,1612.03822072176,0,0,0,0,51731.4207377074,0.627298069752507,0.210086052259244,0.131454193315113,0.0311616846731358,0,0,0,0,0.627298069752507,"Con"
"275","Hexham CC",28694.6994357401,16936.1761673449,6266.79666601054,2068.54580161948,742.612303177887,0,0,2.56310703322996,54711.3934809262,0.52447392782536,0.309554831083754,0.114542808495552,0.0378083187067906,0.0135732661138814,0,0,4.68477746618448e-05,0.52447392782536,"Con"
"276","Heywood CC",17265.7763294157,18552.2450875063,1975.23039690273,1097.24946228856,3587.75362552593,0,0,0,42478.2549016392,0.406461526477384,0.436746875088562,0.0464998009328888,0.0258308507453826,0.0844609467557831,0,0,0,0.436746875088562,"Lab"
"277","High Peak CC",24844,24254,2750,1148,1177,0,0,0,54173,0.458604840049471,0.447713805770402,0.0507632953685415,0.0211913683938493,0.0217266904177358,0,0,0,0.458604840049471,"Con"
"278","Hinckley and Bosworth CC",33629.1593158921,8996.86127297553,7938.53738659942,1401.86121988631,0,0,0,21.8676585724968,51988.2868539258,0.646860309330478,0.173055544189299,0.152698576294786,0.0269649435424789,0,0,0,0.000420626642957856,0.646860309330478,"Con"
"279","Hitchin CC",28862.7140885155,11746.4133681374,11049.5118987804,795.302365381812,0,0,0,762.14348187451,53216.0852026896,0.542368232811246,0.220730505135762,0.207634812983612,0.0149447739786319,0,0,0,0.0143216750907485,0.542368232811246,"Con"
"280","Holborn and St Pancras BC",6217.14626574015,33494.9751847986,4944.51160215159,2159.77266031852,912.147125183952,0,0,141.524852665137,47870.0776908579,0.129875416244154,0.699705887279045,0.103290235584804,0.045117383645504,0.0190546405851802,0,0,0.00295643666131264,0.699705887279045,"Lab"
"281","Honiton and Sidmouth CC",32877.6022579022,7297.38200284771,6382.2639845013,1598.91842210864,0,0,0,8735.67054472316,56891.837212083,0.577896652121466,0.128267645420631,0.112182420137169,0.0281045313433657,0,0,0,0.153548750977369,0.577896652121466,"Con"
"282","Hornchurch and Upminster BC",33654.3845848118,11544.3418147934,3702.14890125208,1848.89691079665,0,0,0,488.972918170192,51238.7451298241,0.656815160081329,0.225304928634442,0.072252918994638,0.036083961582433,0,0,0,0.00954303070715875,0.656815160081329,"Con"
"283","Hornsey and Friern Barnet BC",8423.31724215027,23402.6236674959,13117.8870812911,2263.33526009509,388.601003090774,0,0,165.706275881637,47761.4705300048,0.176362183757691,0.489989596379657,0.274654170730572,0.0473883076668087,0.00813628639944507,0,0,0.00346945506582626,0.489989596379657,"Lab"
"284","Horsham CC",31236.7798175807,8493.35103936805,12733.1984663104,2300.68874550895,0,0,0,408.851376747371,55172.8694455154,0.566161958431902,0.153940716238358,0.230787316198675,0.0416996391275415,0,0,0,0.0074103700035236,0.566161958431902,"Con"
"285","Houghton and Sunderland South CC",14119.1844172987,19332.0168825305,2466.42227888402,1246.04299264706,7086.19847272942,0,0,1020.75460287398,45270.6196469637,0.311884054766759,0.427032301154444,0.0544817433054386,0.0275243193568841,0.156529743307914,0,0,0.0225478381085611,0.427032301154444,"Lab"
"286","Hove and Portslade BC",15832,32876,3731,2496,1111,0,0,345,56391,0.280754021031725,0.583000833466333,0.0661630402014506,0.0442623822950471,0.0197017254526432,0,0,0.00611799755280098,0.583000833466333,"Lab"
"287","Huddersfield BC",16203.1297126274,29371.1525797397,2197.82371818957,1676.64526663497,1826.02328566547,0,0,133.112092735529,51407.8866555926,0.315187625221405,0.571335537998515,0.042752656473002,0.032614553441336,0.0355202947341314,0,0,0.00258933213161075,0.571335537998515,"Lab"
"288","Huntingdon CC",30537.053236967,10880.434112962,9111.77353453429,2512.75580349119,0,0,0,1396.17285740988,54438.1895453644,0.560949096433854,0.199867670174724,0.167378335147264,0.046157960514048,0,0,0,0.0256469377301098,0.560949096433854,"Con"
"289","Hyndburn CC",20565,17614,1226,845,2156,0,0,0,42406,0.484954959203886,0.415365750129699,0.0289110031599302,0.0199264255058246,0.0508418620006603,0,0,0,0.484954959203886,"Con"
"290","Ilford North BC",17962.0610696145,26478.8787789992,2374.58059827892,758.167537307128,998.073020478408,0,0,854.554980124636,49426.3159848027,0.363410881667517,0.535724304986452,0.0480428401544035,0.0153393495388215,0.02019315015882,0,0,0.0172894734939863,0.535724304986452,"Lab"
"291","Ilford South BC",9573.70521808333,30936.2680048015,1425.30187130768,614.068552494445,1071.08113798876,0,0,3219.16597553554,46839.5907602112,0.204393442869614,0.660472636560285,0.0304294262220247,0.0131100324005409,0.0228670046130848,0,0,0.0687274573344505,0.660472636560285,"Lab"
"292","Inverclyde and Renfrewshire West",8348.72497414757,12698.889399685,3706.78274484858,0,0,0,22481.225918147,0,47235.6230368281,0.176746371433237,0.268841365547016,0.0784743061811321,0,0,0,0.475937956838615,0,0.475937956838615,"SNP"
"293","Inverness-shire and Wester Ross",11940.2675007168,4261.60436609109,7810.25608034854,911.91518020658,997.132899462172,0,26998.4494648756,345.910207635535,53265.5356993363,0.22416497541891,0.0800067869428034,0.146628696732432,0.0171201728891641,0.0187200388838781,0,0.506865257439099,0.00649407169371329,0.506865257439099,"SNP"
"294","Ipswich BC",24952,19473,2439,1283,1432,0,0,0,49579,0.503277597369854,0.392767098973356,0.0491942152927651,0.0258778918493717,0.0288831965146534,0,0,0,0.503277597369854,"Con"
"295","Isle of Wight East CC",21265.8891906509,8282.81082909154,0,5844.80741512667,0,0,0,1736.62118691892,37130.1286217881,0.572739443142463,0.223075198943188,0,0.157414144040883,0,0,0,0.0467712138734652,0.572739443142463,"Con"
"296","Isle of Wight West CC",20549.1108093491,9795.18917090846,0,5493.19258487333,0,0,0,1474.37881308108,37311.8713782119,0.550739216509751,0.262522055557586,0,0.147223722155117,0,0,0,0.0395150057775454,0.550739216509751,"Con"
"297","Islington North BC",5483,34603,8415,4326,742,0,0,236,53805,0.101905027413809,0.643118669268655,0.156398104265403,0.0804014496793978,0.0137905399126475,0,0,0.00438620946008735,0.643118669268655,"Lab"
"298","Islington South BC",8540.27578725265,29455.3108507156,10130.094925769,2182.26275177985,1189.7688124495,0,0,189.522541118495,51687.2356690851,0.165229880776168,0.569875917514645,0.195988328542553,0.0422205351772196,0.0230186195304911,0,0,0.00366671845892218,0.569875917514645,"Lab"
"299","Jarrow BC",11089.2624930311,21629.7572529998,1777.65746670027,917.451992139553,3997.67996079161,0,0,3459.66273768245,42871.4719033448,0.258662975650387,0.504525650571663,0.0414648106952814,0.0214000581600739,0.0932480221300662,0,0,0.0806984827925287,0.504525650571663,"Lab"
"300","Keighley and Ilkley CC",25298,23080,2573,0,850,0,0,799,52600,0.480950570342205,0.438783269961977,0.0489163498098859,0,0.0161596958174905,0,0,0.0151901140684411,0.480950570342205,"Con"
"301","Kenilworth and Southam CC",32542.8789272283,10235.7983821104,10881.3986103296,2481.57822290956,40.9659231696967,0,0,476.03964657288,56658.6597123205,0.574367256346373,0.180657262880587,0.192051818125932,0.0437987456023415,0.000723030219523329,0,0,0.00840188682524315,0.574367256346373,"Con"
"302","Kensington and Bayswater BC",20008.1812786676,21942.4525792412,11704.6939788569,767.125674297825,489.126229514601,0,0,191.932252209024,55103.5119927871,0.363101743520206,0.398204248435443,0.212412849119108,0.0139215386924565,0.0088764982816091,0,0,0.00348312195117704,0.398204248435443,"Lab"
"303","Kettering CC",30955.8891720163,13462.2554734668,3627.46192505257,1543,0,0,0,1642,51230.6065705357,0.604246001448282,0.262777592822986,0.0708065386666501,0.0301187142470304,0,0,0,0.0320511528150511,0.604246001448282,"Con"
"304","Kilmarnock and Loudoun",11544.3872916267,9007.80800012412,2432.12262164061,0,0,0,24172.1519426814,404.357558608587,47560.8274146815,0.24272889937283,0.189395527575357,0.0511370965108534,0,0,0,0.5082365731766,0.00850190336435919,0.5082365731766,"SNP"
"305","Kilsyth Hills and Cumbernauld",7845.84755283691,11153.4967735511,5531.29097774042,210.178978780413,0,0,26222.1395723638,120.279143097193,51083.2329983699,0.153589487045334,0.218339680534845,0.108279970806016,0.00411444159744391,0,0,0.513321848153201,0.0023545718631597,0.513321848153201,"SNP"
"306","Kingston upon Hull East BC",12132.6897481403,14667.4683255314,1782.33185292451,862.770092259032,6747.99350321083,0,0,0,36193.253522066,0.335219649174212,0.405254208953307,0.049244864152317,0.0238378705504612,0.186443407169703,0,0,0,0.405254208953307,"Lab"
"307","Kingston upon Hull North BC",14333.4807312766,19164.5164397569,3107.03282619481,1138.3408022698,4428.3103481107,0,0,152.387410351413,42324.0685579603,0.338660275810862,0.452804210292597,0.0734105423239241,0.0268958264423683,0.104628654545496,0,0,0.00360049058475386,0.452804210292597,"Lab"
"308","Kingston upon Hull West and Hessle BC",18085.5632658256,14768.2926722993,2965.29429597393,429.384840305389,4996.69614867848,0,0,246.042495519428,41491.2737186022,0.435888360248559,0.355937317626336,0.0714679022891618,0.010348798718919,0.120427639377054,0,0,0.00592998173997047,0.435888360248559,"Con"
"309","Kingswinford and South Staffordshire CC",37124.8224673216,7697.57726065837,3725.78093456254,1734.0806506873,0,0,0,0,50282.2613132298,0.738328418367168,0.153087332582496,0.0740973225399123,0.0344869265104241,0,0,0,0,0.738328418367168,"Con"
"310","Kirkcaldy and Cowdenbeath",9643.02534515309,13354.4545065093,3079.71399798765,1509.24410113135,733.441415340708,0,16910.0983512997,0,45229.9777174218,0.213199869462654,0.295256712040461,0.0680901064605521,0.0333682256171003,0.0162158252635663,0,0.373869261155666,0,0.373869261155666,"SNP"
"311","Knowsley BC",3969.41062216282,36819.6988866787,991.208215219011,1112.84165375618,2939.54076484325,0,0,352.060404242373,46184.7605469024,0.0859463289439755,0.797226151021979,0.0214618026266998,0.0240954297603438,0.0636474181100936,0,0,0.00762286953690801,0.797226151021979,"Lab"
"312","Lambeth Central BC",7750.00058329612,28753.2174452836,12535.837896824,2544.90872708244,543.271458220709,0,0,54.9682324514346,52182.2043431582,0.148518075862241,0.55101576882797,0.240232049500752,0.0487696669605356,0.0104110484610438,0,0,0.00105339038745767,0.55101576882797,"Lab"
"313","Lancaster and Wyre CC",22288.8849320912,21692.6406942957,2700.8979941068,1658.33708637559,650.266568009223,0,0,167.029400713423,49158.0566755919,0.453412653782918,0.441283528302423,0.0549431400824243,0.0337347974782532,0.0132280771858114,0,0,0.00339780316817033,0.453412653782918,"Con"
"314","Leeds Central BC",11617.4461740589,24400.2214292355,1393.40514179645,881.062824818555,3261.97713212938,0,0,247.001884244086,41801.1145862829,0.277921923590794,0.58372178997453,0.0333341623922559,0.0210774959839869,0.0780356496331273,0,0,0.00590897842530592,0.58372178997453,"Lab"
"315","Leeds East CC",18425.3269867589,21237.145000028,2285.02880128393,1059.66827522844,2459.03996342158,0,0,206.467716323061,45672.6767430439,0.403421220315605,0.464985775182587,0.0500305426401782,0.0232013613125889,0.053840504625035,0,0,0.00452059592400629,0.464985775182587,"Lab"
"316","Leeds North East BC",11764.8381691705,28576.2089784967,5591.93819023603,1913.03159007935,1784.79877563855,0,0,173.414619939557,49804.2303235607,0.236221664158616,0.573770717725122,0.112278377838733,0.0384110260845525,0.0358362886855862,0,0,0.0034819255073905,0.573770717725122,"Lab"
"317","Leeds North West CC",23160.0078355172,19695.5389406048,7893.76875246551,1002.73674818738,878.12395890638,0,0,417.474124566725,53047.6503602479,0.436588758941008,0.3712801378921,0.148805247713305,0.0189025666806686,0.0165534939425784,0,0,0.00786979483033928,0.436588758941008,"Con"
"318","Leicester East BC",18531.7946672077,24125.0737565096,2585.88612054778,834.289043591969,1201.92703305703,0,0,319.369608013912,47598.3402289279,0.389336993224502,0.506846953916421,0.054327233010873,0.017527691923277,0.0252514484176606,0,0,0.00670967950726599,0.506846953916421,"Lab"
